season,round,circuitID,country,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,position,positionText,grid,points,driverID,nationality,constructorID,laps,status,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos
2014,12,spa,Belgium,False,False,False,False,True,9,9,11,2.0,kvyat,Russian,toro_rosso,44,Finished,6,0,15,17,0,7
2014,12,spa,Belgium,False,False,False,False,True,10,10,18,1.0,hulkenberg,German,force_india,44,Finished,69,0,7,98,0,5
2014,12,spa,Belgium,False,False,False,False,True,11,11,12,0.0,vergne,French,toro_rosso,44,Finished,11,0,13,17,0,7
2014,12,spa,Belgium,False,False,False,False,True,12,12,7,0.0,kevin_magnussen,Danish,mclaren,44,Finished,37,0,10,97,0,6
2014,12,spa,Belgium,False,False,False,False,True,13,13,9,0.0,massa,Brazilian,williams,44,Finished,40,0,9,135,0,4
2014,12,spa,Belgium,False,False,False,False,True,14,14,14,0.0,sutil,German,sauber,44,Finished,0,0,17,0,0,10
2014,12,spa,Belgium,False,False,False,False,True,15,15,20,0.0,gutierrez,Mexican,sauber,44,Finished,0,0,20,0,0,10
2014,12,spa,Belgium,False,False,False,False,True,16,16,19,0.0,chilton,British,marussia,43,+1 Lap,0,0,21,2,0,9
2014,12,spa,Belgium,False,False,False,False,True,17,17,22,0.0,ericsson,Swedish,caterham,43,+1 Lap,0,0,18,0,0,11
2014,12,spa,Belgium,False,False,False,False,True,18,18,16,0.0,jules_bianchi,French,marussia,39,Gearbox,2,0,16,2,0,9
2014,12,spa,Belgium,False,False,False,False,True,19,R,2,0.0,hamilton,British,mercedes,38,Retired,191,5,2,393,9,1
2014,12,spa,Belgium,False,False,False,False,True,20,R,15,0.0,grosjean,French,lotus_f1,33,Retired,8,0,14,8,0,8
2014,12,spa,Belgium,False,False,False,False,True,21,R,17,0.0,maldonado,Venezuelan,lotus_f1,1,Mechanical,0,0,19,8,0,8
2014,12,spa,Belgium,False,False,False,False,True,22,R,21,0.0,lotterer,German,caterham,1,Power Unit,0,0,0,0,0,11
2014,13,monza,Italy,False,False,False,False,False,1,1,1,25.0,hamilton,British,mercedes,53,Finished,191,5,2,411,9,1
2014,13,monza,Italy,False,False,False,False,False,2,2,2,18.0,rosberg,German,mercedes,53,Finished,220,4,1,411,9,1
2014,13,monza,Italy,False,False,False,False,False,3,3,4,15.0,massa,Brazilian,williams,53,Finished,40,0,9,150,0,4
2014,13,monza,Italy,False,False,False,False,False,4,4,3,12.0,bottas,Finnish,williams,53,Finished,110,0,5,150,0,4
2014,13,monza,Italy,False,False,False,False,False,5,5,9,10.0,ricciardo,Australian,red_bull,53,Finished,156,3,3,254,3,2
2014,13,monza,Italy,False,False,False,False,False,6,6,8,8.0,vettel,German,red_bull,53,Finished,98,0,6,254,3,2
2014,13,monza,Italy,False,False,False,False,False,7,7,10,6.0,perez,Mexican,force_india,53,Finished,33,0,12,103,0,6
2014,13,monza,Italy,False,False,False,False,False,8,8,6,4.0,button,British,mclaren,53,Finished,68,0,8,105,0,5
2014,13,monza,Italy,False,False,False,False,False,9,9,11,2.0,raikkonen,Finnish,ferrari,53,Finished,39,0,10,160,0,3
2014,13,monza,Italy,False,False,False,False,False,10,10,5,1.0,kevin_magnussen,Danish,mclaren,53,Finished,37,0,11,105,0,5
2014,13,monza,Italy,False,False,False,False,False,11,11,21,0.0,kvyat,Russian,toro_rosso,53,Finished,8,0,15,19,0,7
2014,13,monza,Italy,False,False,False,False,False,12,12,13,0.0,hulkenberg,German,force_india,53,Finished,70,0,7,103,0,6
2014,13,monza,Italy,False,False,False,False,False,13,13,12,0.0,vergne,French,toro_rosso,53,Finished,11,0,13,19,0,7
2014,13,monza,Italy,False,False,False,False,False,14,14,16,0.0,maldonado,Venezuelan,lotus_f1,52,+1 Lap,0,0,19,8,0,8
2014,13,monza,Italy,False,False,False,False,False,15,15,14,0.0,sutil,German,sauber,52,+1 Lap,0,0,17,0,0,10
2014,13,monza,Italy,False,False,False,False,False,16,16,17,0.0,grosjean,French,lotus_f1,52,+1 Lap,8,0,14,8,0,8
2014,13,monza,Italy,False,False,False,False,False,17,17,18,0.0,kobayashi,Japanese,caterham,52,+1 Lap,0,0,22,0,0,11
2014,13,monza,Italy,False,False,False,False,False,18,18,19,0.0,jules_bianchi,French,marussia,52,+1 Lap,2,0,16,2,0,9
2014,13,monza,Italy,False,False,False,False,False,19,19,15,0.0,gutierrez,Mexican,sauber,51,+2 Laps,0,0,20,0,0,10
2014,13,monza,Italy,False,False,False,False,False,20,20,22,0.0,ericsson,Swedish,caterham,51,+2 Laps,0,0,18,0,0,11
2014,13,monza,Italy,False,False,False,False,False,21,R,7,0.0,alonso,Spanish,ferrari,28,Engine,121,0,4,160,0,3
2014,13,monza,Italy,False,False,False,False,False,22,R,20,0.0,chilton,British,marussia,5,Accident,0,0,21,2,0,9
2014,14,marina_bay,Singapore,False,False,False,False,False,1,1,1,25.0,hamilton,British,mercedes,60,Finished,216,6,2,454,10,1
2014,14,marina_bay,Singapore,False,False,False,False,False,2,2,4,18.0,vettel,German,red_bull,60,Finished,106,0,6,272,3,2
2014,14,marina_bay,Singapore,False,False,False,False,False,3,3,3,15.0,ricciardo,Australian,red_bull,60,Finished,166,3,3,272,3,2
2014,14,marina_bay,Singapore,False,False,False,False,False,4,4,5,12.0,alonso,Spanish,ferrari,60,Finished,121,0,5,162,0,4
2014,14,marina_bay,Singapore,False,False,False,False,False,5,5,6,10.0,massa,Brazilian,williams,60,Finished,55,0,9,177,0,3
2014,14,marina_bay,Singapore,False,False,False,False,False,6,6,12,8.0,vergne,French,toro_rosso,60,Finished,11,0,13,19,0,7
2014,14,marina_bay,Singapore,False,False,False,False,False,7,7,15,6.0,perez,Mexican,force_india,60,Finished,39,0,11,109,0,6
2014,14,marina_bay,Singapore,False,False,False,False,False,8,8,7,4.0,raikkonen,Finnish,ferrari,60,Finished,41,0,10,162,0,4
2014,14,marina_bay,Singapore,False,False,False,False,False,9,9,13,2.0,hulkenberg,German,force_india,60,Finished,70,0,8,109,0,6
2014,14,marina_bay,Singapore,False,False,False,False,False,10,10,9,1.0,kevin_magnussen,Danish,mclaren,60,Finished,38,0,12,110,0,5
2014,14,marina_bay,Singapore,False,False,False,False,False,11,11,8,0.0,bottas,Finnish,williams,60,Finished,122,0,4,177,0,3
2014,14,marina_bay,Singapore,False,False,False,False,False,12,12,18,0.0,maldonado,Venezuelan,lotus_f1,60,Finished,0,0,19,8,0,8
2014,14,marina_bay,Singapore,False,False,False,False,False,13,13,16,0.0,grosjean,French,lotus_f1,60,Finished,8,0,14,8,0,8
2014,14,marina_bay,Singapore,False,False,False,False,False,14,14,10,0.0,kvyat,Russian,toro_rosso,60,Finished,8,0,15,19,0,7
2014,14,marina_bay,Singapore,False,False,False,False,False,15,15,22,0.0,ericsson,Swedish,caterham,60,Finished,0,0,18,0,0,11
2014,14,marina_bay,Singapore,False,False,False,False,False,16,16,19,0.0,jules_bianchi,French,marussia,60,Finished,2,0,16,2,0,9
2014,14,marina_bay,Singapore,False,False,False,False,False,17,17,21,0.0,chilton,British,marussia,59,+1 Lap,0,0,21,2,0,9
2014,14,marina_bay,Singapore,False,False,False,False,False,18,R,11,0.0,button,British,mclaren,52,Retired,72,0,7,110,0,5
2014,14,marina_bay,Singapore,False,False,False,False,False,19,R,17,0.0,sutil,German,sauber,40,Water pressure,0,0,17,0,0,10
2014,14,marina_bay,Singapore,False,False,False,False,False,20,R,14,0.0,gutierrez,Mexican,sauber,17,Electrical,0,0,20,0,0,10
2014,14,marina_bay,Singapore,False,False,False,False,False,21,R,2,0.0,rosberg,German,mercedes,13,Electrical,238,4,1,454,10,1
2014,14,marina_bay,Singapore,False,False,False,False,False,22,W,20,0.0,kobayashi,Japanese,caterham,0,Power Unit,0,0,22,0,0,11
2014,15,suzuka,Japan,False,False,False,False,False,1,1,2,25.0,hamilton,British,mercedes,44,Finished,241,7,1,479,11,1
2014,15,suzuka,Japan,False,False,False,False,False,2,2,1,18.0,rosberg,German,mercedes,44,Finished,238,4,2,479,11,1
2014,15,suzuka,Japan,False,False,False,False,False,3,3,9,15.0,vettel,German,red_bull,44,Finished,124,0,5,305,3,2
2014,15,suzuka,Japan,False,False,False,False,False,4,4,6,12.0,ricciardo,Australian,red_bull,44,Finished,181,3,3,305,3,2
2014,15,suzuka,Japan,False,False,False,False,False,5,5,8,10.0,button,British,mclaren,44,Finished,72,0,7,111,0,6
2014,15,suzuka,Japan,False,False,False,False,False,6,6,3,8.0,bottas,Finnish,williams,44,Finished,122,0,6,187,0,3
2014,15,suzuka,Japan,False,False,False,False,False,7,7,4,6.0,massa,Brazilian,williams,44,Finished,65,0,9,187,0,3
2014,15,suzuka,Japan,False,False,False,False,False,8,8,13,4.0,hulkenberg,German,force_india,44,Finished,72,0,8,117,0,5
2014,15,suzuka,Japan,False,False,False,False,False,9,9,20,2.0,vergne,French,toro_rosso,44,Finished,19,0,13,27,0,7
2014,15,suzuka,Japan,False,False,False,False,False,10,10,11,1.0,perez,Mexican,force_india,43,+1 Lap,45,0,10,117,0,5
2014,15,suzuka,Japan,False,False,False,False,False,11,11,12,0.0,kvyat,Russian,toro_rosso,43,+1 Lap,8,0,15,27,0,7
2014,15,suzuka,Japan,False,False,False,False,False,12,12,10,0.0,raikkonen,Finnish,ferrari,43,+1 Lap,45,0,11,178,0,4
2014,15,suzuka,Japan,False,False,False,False,False,13,13,15,0.0,gutierrez,Mexican,sauber,43,+1 Lap,0,0,20,0,0,10
2014,15,suzuka,Japan,False,False,False,False,False,14,14,7,0.0,kevin_magnussen,Danish,mclaren,43,+1 Lap,39,0,12,111,0,6
2014,15,suzuka,Japan,False,False,False,False,False,15,15,16,0.0,grosjean,French,lotus_f1,43,+1 Lap,8,0,14,8,0,8
2014,15,suzuka,Japan,False,False,False,False,False,16,16,22,0.0,maldonado,Venezuelan,lotus_f1,43,+1 Lap,0,0,19,8,0,8
2014,15,suzuka,Japan,False,False,False,False,False,17,17,17,0.0,ericsson,Swedish,caterham,43,+1 Lap,0,0,18,0,0,11
2014,15,suzuka,Japan,False,False,False,False,False,18,18,21,0.0,chilton,British,marussia,43,+1 Lap,0,0,21,2,0,9
2014,15,suzuka,Japan,False,False,False,False,False,19,19,19,0.0,kobayashi,Japanese,caterham,43,+1 Lap,0,0,22,0,0,11
2014,15,suzuka,Japan,False,False,False,False,False,20,20,18,0.0,jules_bianchi,French,marussia,41,Accident,2,0,16,2,0,9
2014,15,suzuka,Japan,False,False,False,False,False,21,21,14,0.0,sutil,German,sauber,40,Accident,0,0,17,0,0,10
2014,15,suzuka,Japan,False,False,False,False,False,22,R,5,0.0,alonso,Spanish,ferrari,2,Electronics,133,0,4,178,0,4
2014,16,sochi,Russia,True,False,False,False,False,1,1,1,25.0,hamilton,British,mercedes,53,Finished,266,8,1,522,12,1
2014,16,sochi,Russia,True,False,False,False,False,2,2,2,18.0,rosberg,German,mercedes,53,Finished,256,4,2,522,12,1
2014,16,sochi,Russia,True,False,False,False,False,3,3,3,15.0,bottas,Finnish,williams,53,Finished,130,0,6,201,0,3
2014,16,sochi,Russia,True,False,False,False,False,4,4,4,12.0,button,British,mclaren,53,Finished,82,0,7,121,0,6
2014,16,sochi,Russia,True,False,False,False,False,5,5,11,10.0,kevin_magnussen,Danish,mclaren,53,Finished,39,0,12,121,0,6
2014,16,sochi,Russia,True,False,False,False,False,6,6,7,8.0,alonso,Spanish,ferrari,53,Finished,133,0,5,178,0,4
2014,16,sochi,Russia,True,False,False,False,False,7,7,6,6.0,ricciardo,Australian,red_bull,53,Finished,193,3,3,332,3,2
2014,16,sochi,Russia,True,False,False,False,False,8,8,10,4.0,vettel,German,red_bull,53,Finished,139,0,4,332,3,2
2014,16,sochi,Russia,True,False,False,False,False,9,9,8,2.0,raikkonen,Finnish,ferrari,53,Finished,45,0,11,178,0,4
2014,16,sochi,Russia,True,False,False,False,False,10,10,12,1.0,perez,Mexican,force_india,53,Finished,46,0,10,122,0,5
2014,16,sochi,Russia,True,False,False,False,False,11,11,18,0.0,massa,Brazilian,williams,53,Finished,71,0,9,201,0,3
2014,16,sochi,Russia,True,False,False,False,False,12,12,17,0.0,hulkenberg,German,force_india,53,Finished,76,0,8,122,0,5
2014,16,sochi,Russia,True,False,False,False,False,13,13,9,0.0,vergne,French,toro_rosso,53,Finished,21,0,13,29,0,7
2014,16,sochi,Russia,True,False,False,False,False,14,14,5,0.0,kvyat,Russian,toro_rosso,52,+1 Lap,8,0,15,29,0,7
2014,16,sochi,Russia,True,False,False,False,False,15,15,13,0.0,gutierrez,Mexican,sauber,52,+1 Lap,0,0,20,0,0,10
2014,16,sochi,Russia,True,False,False,False,False,16,16,14,0.0,sutil,German,sauber,52,+1 Lap,0,0,17,0,0,10
2014,16,sochi,Russia,True,False,False,False,False,17,17,15,0.0,grosjean,French,lotus_f1,52,+1 Lap,8,0,14,8,0,8
2014,16,sochi,Russia,True,False,False,False,False,18,18,21,0.0,maldonado,Venezuelan,lotus_f1,52,+1 Lap,0,0,19,8,0,8
2014,16,sochi,Russia,True,False,False,False,False,19,19,16,0.0,ericsson,Swedish,caterham,51,+2 Laps,0,0,18,0,0,11
2014,16,sochi,Russia,True,False,False,False,False,20,R,19,0.0,kobayashi,Japanese,caterham,21,Brakes,0,0,22,0,0,11
2014,16,sochi,Russia,True,False,False,False,False,21,R,20,0.0,chilton,British,marussia,9,Suspension,0,0,21,2,0,9
2014,17,americas,USA,True,False,False,False,False,1,1,2,25.0,hamilton,British,mercedes,56,Finished,291,9,1,565,13,1
2014,17,americas,USA,True,False,False,False,False,2,2,1,18.0,rosberg,German,mercedes,56,Finished,274,4,2,565,13,1
2014,17,americas,USA,True,False,False,False,False,3,3,5,15.0,ricciardo,Australian,red_bull,56,Finished,199,3,3,342,3,2
2014,17,americas,USA,True,False,False,False,False,4,4,4,12.0,massa,Brazilian,williams,56,Finished,71,0,9,216,0,3
2014,17,americas,USA,True,False,False,False,False,5,5,3,10.0,bottas,Finnish,williams,56,Finished,145,0,4,216,0,3
2014,17,americas,USA,True,False,False,False,False,6,6,6,8.0,alonso,Spanish,ferrari,56,Finished,141,0,6,188,0,4
2014,17,americas,USA,True,False,False,False,False,7,7,18,6.0,vettel,German,red_bull,56,Finished,143,0,5,342,3,2
2014,17,americas,USA,True,False,False,False,False,8,8,7,4.0,kevin_magnussen,Danish,mclaren,56,Finished,49,0,10,143,0,5
2014,17,americas,USA,True,False,False,False,False,9,9,10,2.0,maldonado,Venezuelan,lotus_f1,56,Finished,0,0,19,8,0,8
2014,17,americas,USA,True,False,False,False,False,10,10,14,1.0,vergne,French,toro_rosso,56,Finished,21,0,13,29,0,7
2014,17,americas,USA,True,False,False,False,False,11,11,16,0.0,grosjean,French,lotus_f1,55,+1 Lap,8,0,14,8,0,8
2014,17,americas,USA,True,False,False,False,False,12,12,12,0.0,button,British,mclaren,55,+1 Lap,94,0,7,143,0,5
2014,17,americas,USA,True,False,False,False,False,13,13,8,0.0,raikkonen,Finnish,ferrari,55,+1 Lap,47,0,12,188,0,4
2014,17,americas,USA,True,False,False,False,False,14,14,15,0.0,gutierrez,Mexican,sauber,55,+1 Lap,0,0,20,0,0,10
2014,17,americas,USA,True,False,False,False,False,15,15,17,0.0,kvyat,Russian,toro_rosso,55,+1 Lap,8,0,15,29,0,7
2014,17,americas,USA,True,False,False,False,False,16,R,13,0.0,hulkenberg,German,force_india,16,Engine,76,0,8,123,0,6
2014,17,americas,USA,True,False,False,False,False,17,R,11,0.0,perez,Mexican,force_india,1,Collision damage,47,0,11,123,0,6
2014,17,americas,USA,True,False,False,False,False,18,R,9,0.0,sutil,German,sauber,0,Collision,0,0,17,0,0,10
2014,18,interlagos,Brazil,False,False,False,False,False,1,1,1,25.0,rosberg,German,mercedes,71,Finished,292,4,2,608,14,1
2014,18,interlagos,Brazil,False,False,False,False,False,2,2,2,18.0,hamilton,British,mercedes,71,Finished,316,10,1,608,14,1
2014,18,interlagos,Brazil,False,False,False,False,False,3,3,3,15.0,massa,Brazilian,williams,71,Finished,83,0,8,238,0,3
2014,18,interlagos,Brazil,False,False,False,False,False,4,4,5,12.0,button,British,mclaren,71,Finished,94,0,7,147,0,5
2014,18,interlagos,Brazil,False,False,False,False,False,5,5,6,10.0,vettel,German,red_bull,71,Finished,149,0,5,363,3,2
2014,18,interlagos,Brazil,False,False,False,False,False,6,6,8,8.0,alonso,Spanish,ferrari,71,Finished,149,0,6,196,0,4
2014,18,interlagos,Brazil,False,False,False,False,False,7,7,10,6.0,raikkonen,Finnish,ferrari,71,Finished,47,0,12,196,0,4
2014,18,interlagos,Brazil,False,False,False,False,False,8,8,12,4.0,hulkenberg,German,force_india,71,Finished,76,0,9,123,0,6
2014,18,interlagos,Brazil,False,False,False,False,False,9,9,7,2.0,kevin_magnussen,Danish,mclaren,71,Finished,53,0,10,147,0,5
2014,18,interlagos,Brazil,False,False,False,False,False,10,10,4,1.0,bottas,Finnish,williams,70,+1 Lap,155,0,4,238,0,3
2014,18,interlagos,Brazil,False,False,False,False,False,11,11,17,0.0,kvyat,Russian,toro_rosso,70,+1 Lap,8,0,15,30,0,7
2014,18,interlagos,Brazil,False,False,False,False,False,12,12,16,0.0,maldonado,Venezuelan,lotus_f1,70,+1 Lap,2,0,16,10,0,8
2014,18,interlagos,Brazil,False,False,False,False,False,13,13,15,0.0,vergne,French,toro_rosso,70,+1 Lap,22,0,13,30,0,7
2014,18,interlagos,Brazil,False,False,False,False,False,14,14,11,0.0,gutierrez,Mexican,sauber,70,+1 Lap,0,0,20,0,0,10
2014,18,interlagos,Brazil,False,False,False,False,False,15,15,18,0.0,perez,Mexican,force_india,70,+1 Lap,47,0,11,123,0,6
2014,18,interlagos,Brazil,False,False,False,False,False,16,16,13,0.0,sutil,German,sauber,70,+1 Lap,0,0,18,0,0,10
2014,18,interlagos,Brazil,False,False,False,False,False,17,17,14,0.0,grosjean,French,lotus_f1,63,+8 Laps,8,0,14,10,0,8
2014,18,interlagos,Brazil,False,False,False,False,False,18,R,9,0.0,ricciardo,Australian,red_bull,39,Suspension,214,3,3,363,3,2
2014,19,yas_marina,UAE,True,False,False,False,False,1,1,2,50.0,hamilton,British,mercedes,55,Finished,334,10,1,651,15,1
2014,19,yas_marina,UAE,True,False,False,False,False,2,2,4,36.0,massa,Brazilian,williams,55,Finished,98,0,8,254,0,3
2014,19,yas_marina,UAE,True,False,False,False,False,3,3,3,30.0,bottas,Finnish,williams,55,Finished,156,0,6,254,0,3
2014,19,yas_marina,UAE,True,False,False,False,False,4,4,20,24.0,ricciardo,Australian,red_bull,55,Finished,214,3,3,373,3,2
2014,19,yas_marina,UAE,True,False,False,False,False,5,5,6,20.0,button,British,mclaren,55,Finished,106,0,7,161,0,5
2014,19,yas_marina,UAE,True,False,False,False,False,6,6,12,16.0,hulkenberg,German,force_india,55,Finished,80,0,9,127,0,6
2014,19,yas_marina,UAE,True,False,False,False,False,7,7,11,12.0,perez,Mexican,force_india,55,Finished,47,0,12,127,0,6
2014,19,yas_marina,UAE,True,False,False,False,False,8,8,19,8.0,vettel,German,red_bull,55,Finished,159,0,4,373,3,2
2014,19,yas_marina,UAE,True,False,False,False,False,9,9,8,4.0,alonso,Spanish,ferrari,55,Finished,157,0,5,210,0,4
2014,19,yas_marina,UAE,True,False,False,False,False,10,10,7,2.0,raikkonen,Finnish,ferrari,55,Finished,53,0,11,210,0,4
2014,19,yas_marina,UAE,True,False,False,False,False,11,11,9,0.0,kevin_magnussen,Danish,mclaren,55,Finished,55,0,10,161,0,5
2014,19,yas_marina,UAE,True,False,False,False,False,12,12,10,0.0,vergne,French,toro_rosso,55,Finished,22,0,13,30,0,7
2014,19,yas_marina,UAE,True,False,False,False,False,13,13,18,0.0,grosjean,French,lotus_f1,54,+1 Lap,8,0,14,10,0,8
2014,19,yas_marina,UAE,True,False,False,False,False,14,14,1,0.0,rosberg,German,mercedes,54,+1 Lap,317,5,2,651,15,1
2014,19,yas_marina,UAE,True,False,False,False,False,15,15,14,0.0,gutierrez,Mexican,sauber,54,+1 Lap,0,0,20,0,0,10
2014,19,yas_marina,UAE,True,False,False,False,False,16,16,13,0.0,sutil,German,sauber,54,+1 Lap,0,0,18,0,0,10
2014,19,yas_marina,UAE,True,False,False,False,False,17,17,17,0.0,stevens,British,caterham,54,+1 Lap,0,0,0,0,0,11
2014,19,yas_marina,UAE,True,False,False,False,False,18,R,16,0.0,kobayashi,Japanese,caterham,42,Retired,0,0,22,0,0,11
2014,19,yas_marina,UAE,True,False,False,False,False,19,R,15,0.0,maldonado,Venezuelan,lotus_f1,26,Power Unit,2,0,16,10,0,8
2014,19,yas_marina,UAE,True,False,False,False,False,20,R,5,0.0,kvyat,Russian,toro_rosso,14,Power Unit,8,0,15,30,0,7
2015,1,albert_park,Australia,False,False,False,False,False,1,1,1,25.0,hamilton,British,mercedes,58,Finished,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,2,2,2,18.0,rosberg,German,mercedes,58,Finished,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,3,3,4,15.0,vettel,German,ferrari,58,Finished,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,4,4,3,12.0,massa,Brazilian,williams,58,Finished,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,5,5,10,10.0,nasr,Brazilian,sauber,58,Finished,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,6,6,6,8.0,ricciardo,Australian,red_bull,57,+1 Lap,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,7,7,13,6.0,hulkenberg,German,force_india,57,+1 Lap,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,8,8,15,4.0,ericsson,Swedish,sauber,57,+1 Lap,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,9,9,7,2.0,sainz,Spanish,toro_rosso,57,+1 Lap,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,10,10,14,1.0,perez,Mexican,force_india,57,+1 Lap,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,11,11,16,0.0,button,British,mclaren,56,+2 Laps,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,12,R,5,0.0,raikkonen,Finnish,ferrari,40,Wheel,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,13,R,11,0.0,max_verstappen,Dutch,toro_rosso,32,Engine,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,14,R,8,0.0,grosjean,French,lotus_f1,0,Power loss,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,15,R,9,0.0,maldonado,Venezuelan,lotus_f1,0,Accident,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,16,W,12,0.0,kvyat,Russian,red_bull,0,Withdrew,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,17,W,17,0.0,kevin_magnussen,Danish,mclaren,0,Withdrew,0,0,0,0,0,0
2015,1,albert_park,Australia,False,False,False,False,False,18,W,0,0.0,bottas,Finnish,williams,0,Withdrew,0,0,0,0,0,0
2015,2,sepang,Malaysia,False,False,False,False,False,1,1,2,25.0,vettel,German,ferrari,56,Finished,15,0,3,15,0,2
2015,2,sepang,Malaysia,False,False,False,False,False,2,2,1,18.0,hamilton,British,mercedes,56,Finished,25,1,1,43,1,1
2015,2,sepang,Malaysia,False,False,False,False,False,3,3,3,15.0,rosberg,German,mercedes,56,Finished,18,0,2,43,1,1
2015,2,sepang,Malaysia,False,False,False,False,False,4,4,11,12.0,raikkonen,Finnish,ferrari,56,Finished,0,0,12,15,0,2
2015,2,sepang,Malaysia,False,False,False,False,False,5,5,8,10.0,bottas,Finnish,williams,56,Finished,0,0,18,12,0,4
2015,2,sepang,Malaysia,False,False,False,False,False,6,6,7,8.0,massa,Brazilian,williams,56,Finished,12,0,4,12,0,4
2015,2,sepang,Malaysia,False,False,False,False,False,7,7,6,6.0,max_verstappen,Dutch,toro_rosso,56,Finished,0,0,13,2,0,7
2015,2,sepang,Malaysia,False,False,False,False,False,8,8,15,4.0,sainz,Spanish,toro_rosso,55,+1 Lap,2,0,9,2,0,7
2015,2,sepang,Malaysia,False,False,False,False,False,9,9,5,2.0,kvyat,Russian,red_bull,55,+1 Lap,0,0,16,8,0,5
2015,2,sepang,Malaysia,False,False,False,False,False,10,10,4,1.0,ricciardo,Australian,red_bull,55,+1 Lap,8,0,6,8,0,5
2015,2,sepang,Malaysia,False,False,False,False,False,11,11,10,0.0,grosjean,French,lotus_f1,55,+1 Lap,0,0,14,0,0,9
2015,2,sepang,Malaysia,False,False,False,False,False,12,12,16,0.0,nasr,Brazilian,sauber,55,+1 Lap,10,0,5,14,0,3
2015,2,sepang,Malaysia,False,False,False,False,False,13,13,14,0.0,perez,Mexican,force_india,55,+1 Lap,1,0,10,7,0,6
2015,2,sepang,Malaysia,False,False,False,False,False,14,14,13,0.0,hulkenberg,German,force_india,55,+1 Lap,6,0,7,7,0,6
2015,2,sepang,Malaysia,False,False,False,False,False,15,15,19,0.0,merhi,Spanish,manor,53,+3 Laps,0,0,0,0,0,0
2015,2,sepang,Malaysia,False,False,False,False,False,16,R,12,0.0,maldonado,Venezuelan,lotus_f1,47,Retired,0,0,15,0,0,9
2015,2,sepang,Malaysia,False,False,False,False,False,17,R,17,0.0,button,British,mclaren,41,Turbo,0,0,11,0,0,8
2015,2,sepang,Malaysia,False,False,False,False,False,18,R,18,0.0,alonso,Spanish,mclaren,21,ERS,0,0,0,0,0,8
2015,2,sepang,Malaysia,False,False,False,False,False,19,R,9,0.0,ericsson,Swedish,sauber,3,Spun off,4,0,8,14,0,3
2015,2,sepang,Malaysia,False,False,False,False,False,20,W,0,0.0,stevens,British,manor,0,Fuel system,0,0,0,0,0,0
2015,3,shanghai,China,False,False,False,False,False,1,1,1,25.0,hamilton,British,mercedes,56,Finished,43,1,1,76,1,1
2015,3,shanghai,China,False,False,False,False,False,2,2,2,18.0,rosberg,German,mercedes,56,Finished,33,0,3,76,1,1
2015,3,shanghai,China,False,False,False,False,False,3,3,3,15.0,vettel,German,ferrari,56,Finished,40,1,2,52,1,2
2015,3,shanghai,China,False,False,False,False,False,4,4,6,12.0,raikkonen,Finnish,ferrari,56,Finished,12,0,5,52,1,2
2015,3,shanghai,China,False,False,False,False,False,5,5,4,10.0,massa,Brazilian,williams,56,Finished,20,0,4,30,0,3
2015,3,shanghai,China,False,False,False,False,False,6,6,5,8.0,bottas,Finnish,williams,56,Finished,10,0,7,30,0,3
2015,3,shanghai,China,False,False,False,False,False,7,7,8,6.0,grosjean,French,lotus_f1,56,Finished,0,0,15,0,0,8
2015,3,shanghai,China,False,False,False,False,False,8,8,9,4.0,nasr,Brazilian,sauber,56,Finished,10,0,6,14,0,4
2015,3,shanghai,China,False,False,False,False,False,9,9,7,2.0,ricciardo,Australian,red_bull,56,Finished,9,0,8,11,0,6
2015,3,shanghai,China,False,False,False,False,False,10,10,10,1.0,ericsson,Swedish,sauber,55,+1 Lap,4,0,12,14,0,4
2015,3,shanghai,China,False,False,False,False,False,11,11,15,0.0,perez,Mexican,force_india,55,+1 Lap,1,0,14,7,0,7
2015,3,shanghai,China,False,False,False,False,False,12,12,18,0.0,alonso,Spanish,mclaren,55,+1 Lap,0,0,20,0,0,9
2015,3,shanghai,China,False,False,False,False,False,13,13,14,0.0,sainz,Spanish,toro_rosso,55,+1 Lap,6,0,11,12,0,5
2015,3,shanghai,China,False,False,False,False,False,14,14,17,0.0,button,British,mclaren,55,+1 Lap,0,0,16,0,0,9
